"c_hlevel"|"c_fullname"|"c_name"|"c_synonym_cd"|"c_visualattributes"|"c_totalnum"|"c_basecode"|"c_metadataxml"|"c_facttablecolumn"|"c_tablename"|"c_columnname"|"c_columndatatype"|"c_operator"|"c_dimcode"|"c_comment"|"c_tooltip"|"m_applied_path"|"update_date"|"download_date"|"import_date"|"sourcesystem_cd"|"valuetype_cd"|"m_exclusion_cd"|"c_path"|"c_symbol"
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378832\A10863370\"|"00.44 Procedure On Vessel Bifurcation"|"N"|"LA"||"ICD9CM:00.44"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378832\A10863370\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2006AD-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Adjunct Vascular Sys...stem Procedures\Procedure on vessel ...sel bifurcation\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378832\A20886055\"|"00.45 Adjunct Vascular System Procedure, Insertion Of One Vascular Stent"|"N"|"LA"||"ICD9CM:00.45"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378832\A20886055\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2005AC-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Adjunct Vascular Sys...stem Procedures\Adjunct vascular sys... vascular stent\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378832\A20883048\"|"00.46 Adjunct Vascular System Procedure, Insertion Of Two Vascular Stents"|"N"|"LA"||"ICD9CM:00.46"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378832\A20883048\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2005AC-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Adjunct Vascular Sys...stem Procedures\Adjunct vascular sys...vascular stents\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378832\A20882126\"|"00.47 Adjunct Vascular System Procedure, Insertion Of Three Vascular Stents"|"N"|"LA"||"ICD9CM:00.47"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378832\A20882126\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2005AC-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Adjunct Vascular Sys...stem Procedures\Adjunct vascular sys...vascular stents\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378832\A20880170\"|"00.48 Adjunct Vascular System Procedure, Insertion Of Four Or More Vascular Stents"|"N"|"LA"||"ICD9CM:00.48"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378832\A20880170\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2005AC-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Adjunct Vascular Sys...stem Procedures\Adjunct vascular sys...vascular stents\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378832\A20884076\"|"00.49 Supersaturated Oxygen Therapy"|"N"|"LA"||"ICD9CM:00.49"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378832\A20884076\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2008AB-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Adjunct Vascular Sys...stem Procedures\SuperSaturated oxyge... oxygen therapy\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"5"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8377750\"|"00.5 Other Cardiovascular Procedures"|"N"|"FA"||"ICD9CM:00.5"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8377750\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:HT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Other cardiovascular...ular procedures\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8377750\A8377666\"|"00.50 Implantation Of Cardiac Resynchronization Pacemaker Without Mention Of Defibrillation, Total System [Crt-P]"|"N"|"LA"||"ICD9CM:00.50"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8377750\A8377666\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Other cardiovascular...ular procedures\Implantation of card... system [CRT-P]\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8377750\A8377664\"|"00.51 Implantation Of Cardiac Resynchronization Defibrillator, Total System [Crt-D]"|"N"|"LA"||"ICD9CM:00.51"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8377750\A8377664\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Other cardiovascular...ular procedures\Implantation of card... system [CRT-D]\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8377750\A8377671\"|"00.52 Implantation Or Replacement Of Transvenous Lead [Electrode] Into Left Ventricular Coronary Venous System"|"N"|"LA"||"ICD9CM:00.52"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8377750\A8377671\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Other cardiovascular...ular procedures\Implantation or repl...y venous system\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8377750\A8377670\"|"00.53 Implantation Or Replacement Of Cardiac Resynchronization Pacemaker Pulse Generator Only [Crt-P]"|"N"|"LA"||"ICD9CM:00.53"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8377750\A8377670\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Other cardiovascular...ular procedures\Implantation or repl...or only [CRT-P]\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8377750\A20883049\"|"00.54 Implantation Or Replacement Of Cardiac Resynchronization Defibrillator Pulse Generator Device Only [Crt-D]"|"N"|"LA"||"ICD9CM:00.54"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8377750\A20883049\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Other cardiovascular...ular procedures\Implantation or repl...ce only [CRT-D]\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8377750\A20881127\"|"00.55 Insertion Of Drug-Eluting Non-Coronary Artery Stent(S)"|"N"|"LA"||"ICD9CM:00.55"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8377750\A20881127\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Other cardiovascular...ular procedures\Insertion of drug-el...artery stent(s)\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8377750\A19384211\"|"00.56 Insertion Or Replacement Of Implantable Pressure Sensor (Lead) For Intracardiac Hemodynamic Monitoring"|"N"|"LA"||"ICD9CM:00.56"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8377750\A19384211\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2006AD-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Other cardiovascular...ular procedures\Insertion or replace...amic monitoring\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8377750\A16987226\"|"00.57 Implantation Or Replacement Of Subcutaneous Device For Intracardiac Hemodynamic Monitoring"|"N"|"LA"||"ICD9CM:00.57"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8377750\A16987226\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2006AD-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Other cardiovascular...ular procedures\Implantation or repl...amic monitoring\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8377750\A15574864\"|"00.58 Insertion Of Intra-Aneurysm Sac Pressure Monitoring Device (Intraoperative)"|"N"|"LA"||"ICD9CM:00.58"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8377750\A15574864\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2008AB-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Other cardiovascular...ular procedures\Insertion of intra-a...intraoperative)\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8377750\A15574082\"|"00.59 Intravascular Pressure Measurement Of Coronary Arteries"|"N"|"LA"||"ICD9CM:00.59"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8377750\A15574082\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2008AB-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Other cardiovascular...ular procedures\Intravascular pressu...ronary arteries\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"5"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378714\"|"00.6 Procedures On Blood Vessels"|"N"|"FA"||"ICD9CM:00.6"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378714\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:HT, Valid:2004AC-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Procedures on blood ...n blood vessels\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378714\A18091306\"|"00.60 Insertion Of Drug-Eluting Stent(S) Of Superficial Femoral Artery"|"N"|"LA"||"ICD9CM:00.60"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378714\A18091306\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2010AB-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Procedures on blood ...n blood vessels\Insertion of drug-el... femoral artery\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378714\A19383784\"|"00.61 Percutaneous Angioplasty Or Atherectomy Of Precerebral (Extracranial) Vessel(S)"|"N"|"LA"||"ICD9CM:00.61"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378714\A19383784\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AC-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Procedures on blood ...n blood vessels\Percutaneous angiopl...nial) vessel(s)\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378714\A19383969\"|"00.62 Percutaneous Angioplasty Or Atherectomy Of Intracranial Vessel(S)"|"N"|"LA"||"ICD9CM:00.62"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378714\A19383969\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AC-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Procedures on blood ...n blood vessels\Percutaneous angiopl...anial vessel(s)\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378714\A8378477\"|"00.63 Percutaneous Insertion Of Carotid Artery Stent(S)"|"N"|"LA"||"ICD9CM:00.63"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378714\A8378477\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AC-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Procedures on blood ...n blood vessels\Percutaneous inserti...artery stent(s)\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378714\A19384313\"|"00.64 Percutaneous Insertion Of Other Precerebral (Extracranial) Artery Stent(S)"|"N"|"LA"||"ICD9CM:00.64"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378714\A19384313\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AC-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Procedures on blood ...n blood vessels\Percutaneous inserti...artery stent(s)\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378714\A8378478\"|"00.65 Percutaneous Insertion Of Intracranial Vascular Stent(S)"|"N"|"LA"||"ICD9CM:00.65"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378714\A8378478\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AC-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Procedures on blood ...n blood vessels\Percutaneous inserti...scular stent(s)\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378714\A19383785\"|"00.66 Percutaneous Transluminal Coronary Angioplasty [Ptca] Or Coronary Atherectomy"|"N"|"LA"||"ICD9CM:00.66"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378714\A19383785\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2005AC-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Procedures on blood ...n blood vessels\Percutaneous translu...ary atherectomy\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378714\A15575073\"|"00.67 Intravascular Pressure Measurement Of Intrathoracic Arteries"|"N"|"LA"||"ICD9CM:00.67"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378714\A15575073\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2008AB-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Procedures on blood ...n blood vessels\Intravascular pressu...oracic arteries\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378714\A15574460\"|"00.68 Intravascular Pressure Measurement Of Peripheral Arteries"|"N"|"LA"||"ICD9CM:00.68"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378714\A15574460\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2008AB-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Procedures on blood ...n blood vessels\Intravascular pressu...pheral arteries\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378714\A15574268\"|"00.69 Intravascular Pressure Measurement, Other Specified And Unspecified Vessels"|"N"|"LA"||"ICD9CM:00.69"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378714\A15574268\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2008AB-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Procedures on blood ...n blood vessels\Intravascular pressu...ecified vessels\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"5"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378880\"|"00.7 Other Hip Procedures"|"N"|"FA"||"ICD9CM:00.7"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378880\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:HT, Valid:2005AC-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Other hip procedures\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378880\A8378964\"|"00.70 Revision Of Hip Replacement, Both Acetabular And Femoral Components"|"N"|"LA"||"ICD9CM:00.70"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378880\A8378964\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2005AC-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Other hip procedures\Revision of hip repl...oral components\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378880\A8378962\"|"00.71 Revision Of Hip Replacement, Acetabular Component"|"N"|"LA"||"ICD9CM:00.71"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378880\A8378962\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2005AC-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Other hip procedures\Revision of hip repl...bular component\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378880\A8378966\"|"00.72 Revision Of Hip Replacement, Femoral Component"|"N"|"LA"||"ICD9CM:00.72"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378880\A8378966\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2005AC-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Other hip procedures\Revision of hip repl...moral component\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378880\A8378963\"|"00.73 Revision Of Hip Replacement, Acetabular Liner And/Or Femoral Head Only"|"N"|"LA"||"ICD9CM:00.73"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378880\A8378963\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2005AC-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Other hip procedures\Revision of hip repl...moral head only\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378880\A20885060\"|"00.74 Hip Replacement Bearing Surface, Metal On Polyethylene"|"N"|"LA"||"ICD9CM:00.74"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378880\A20885060\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2005AC-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Other hip procedures\Hip replacement bear...on polyethylene\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378880\A12977121\"|"00.75 Hip Replacement Bearing Surface, Metal-On-Metal"|"N"|"LA"||"ICD9CM:00.75"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378880\A12977121\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2005AC-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Other hip procedures\Hip replacement bear... metal-on-metal\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378880\A12965884\"|"00.76 Hip Replacement Bearing Surface, Ceramic-On-Ceramic"|"N"|"LA"||"ICD9CM:00.76"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378880\A12965884\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2005AC-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Other hip procedures\Hip replacement bear...amic-on-ceramic\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378880\A12979321\"|"00.77 Hip Replacement Bearing Surface, Ceramic-On-Polyethylene"|"N"|"LA"||"ICD9CM:00.77"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A8378880\A12979321\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2006AD-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Other hip procedures\Hip replacement bear...on-polyethylene\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"5"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A10863325\"|"00.8 Other Knee Procedures"|"N"|"FA"||"ICD9CM:00.8"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A19384078\A10863325\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:HT, Valid:2005AC-2020AB, CUI:SEE AUI"|"Procedures ICD9\Procedures and inter...here Classified\Other knee procedures\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
